Data;Servico;Midia;Tipo;competencia;Agencia;NF;Subcontratado;NF; Bruto PI ; Bruto PUP ; Comisao/B. Calculo ; IR ; ISS ; Liquido ;PP;Data Pagt;RPP;RPNP;local;Data;Relatorio;Campanha;situacao;
26/09/2017;veiculacao;Jornal;normal;ago/17;Propeg;34279;Aqui DF;92690;28.827,75;;4.551,75;68,28;227,59;28.531,89;929;27/11/2017; nao ; nao ; coorfin ;04/10/2017;777;Rumo Certo - Agosto;pago;
26/09/2017;veiculacao;Internet;normal;ago/17;Propeg;34170;Site correiobraziliense.com.br;92745;11.399,97;;1.799,99;27;90;11.282,97;929;27/11/2017; nao ; nao ; coorfin ;04/10/2017;777;Rumo Certo - Agosto;pago;
28/09/2017;veiculacao;TV;normal;ago/17;Propeg;34450;Gànesis;1154;11.597,60;;1.831,20;27,47;91,56;11.478,57;929;27/11/2017; nao ; nao ; coorfin ;04/10/2017;777;Rumo Certo - Agosto;pago;
01/09/2017;producao;C¢pia VT;normal;ago/17;Propeg;33789;Start Produá‰es;152;3.900,00;;3.900,00; -   ;195;3.705,00;930;27/11/2017; nao ; nao ; coorfin ;04/10/2017;778;Rumo Certo - Agosto;pago;
05/09/2017;producao;Spot;normal;ago/17;Propeg;33790;Panorama Produá‰es;6;19.000,00;;19.000,00;285;950;17.765,00;930;27/11/2017; nao ; nao ; coorfin ;04/10/2017;778;Rumo Certo - Agosto;pago;
06/09/2017;producao;Filme;normal;ago/17;Propeg;33791;Start Produá‰es;151;374.960,00;; -   ; -   ; -   ;374.960,00;930;27/11/2017; nao ; nao ; coorfin ;04/10/2017;778;Rumo Certo - Agosto;pago;
06/09/2017;producao;Landpage;normal;ago/17;Propeg;33840;2 Mobile Marketing;319;17.890,00;;17.890,00; -   ;894,5;16.995,50;930;27/11/2017; nao ; nao ; coorfin ;04/10/2017;778;Rumo Certo - Agosto;pago;
06/09/2017;producao;Banner;normal;ago/17;Propeg;33844;Mais M°dia;139;44.580,00;;44.580,00; -   ;2.229,00;42.351,00;930;27/11/2017; nao ; nao ; coorfin ;04/10/2017;778;Rumo Certo - Agosto;pago;
14/09/2017;producao;Gif;normal;ago/17;Propeg;33961;GS Sim‰es Serviáos;71;2.700,00;;2.700,00; -   ;135;2.565,00;930;27/11/2017; nao ; nao ; coorfin ;04/10/2017;778;Rumo Certo - Agosto;pago;
26/09/2017;producao;Lonas;normal;ago/17;Propeg;34263;Teck Impressao Digital;721;23.118,33;;23.118,33; -   ;1.155,92;21.962,41;930;27/11/2017; nao ; nao ; coorfin ;04/10/2017;778;Rumo Certo - Agosto;pago;
26/09/2017;producao;Cachà;normal;ago/17;Propeg;34208;Som e Letras;236;79.500,00;;79.500,00;1.192,50; -   ;78.307,50;930;27/11/2017; nao ; nao ; coorfin ;04/10/2017;778;Rumo Certo - Agosto;pago;
03/09/2017;veiculacao;TV;normal;ago/17;Propeg;34506;Globo News;25223;38.541,03;;6.085,43;91,28;304,27;38.145,48;931;27/11/2017; nao ; nao ; coorfin ;04/10/2017;779;Rumo Certo - Agosto;pago;
01/09/2017;producao;C¢pia VT;normal;ago/17;Propeg;33719;Head Producao;120;1.300,00;;1.300,00;19,5;65;1.215,50;933;27/11/2017; nao ; nao ; coorfin ;04/10/2017;780;Crianáa Candanga Agosto;pago;
26/09/2017;veiculacao;Alternativa;normal;mar/17;Propeg;31648;Dipublic PainÇis;257;5.700,00;;900;13,5;45;5.641,50;934;27/11/2017; nao ; nao ; coorfin ;04/10/2017;781;Violància Contra a Mulher;pago;
26/09/2017;veiculacao;Jornal;Alternativo;jun/17;Propeg;32811;do Guara;543;7.410,00;;1.170,00;17,55;58,5;7.333,95;935;27/11/2017; nao ; nao ; coorfin ;04/10/2017;782;Valorizacao do Idoso;pago;
26/09/2017;veiculacao;Internet;normal;jun/17;Propeg;33775;Site harrenmedia.com;1599;35.729,73;;5.641,54;84,62;282,08;35.363,03;936;27/11/2017; nao ; nao ; coorfin ;04/10/2017;783;Crianáa Candanga Junho;pago;
26/09/2017;veiculacao;Radio;normal;mai/17;Propeg;32586;TransamÇrica Fm;494;18.339,86;;2.895,76;43,44;144,79;18.151,63;937;27/11/2017; nao ; nao ; coorfin ;04/10/2017;784;Rumo Certo - Maio;pago;
26/09/2017;veiculacao;Internet;Alternativo;mai/17;Propeg;33822;Site blogaltaperformance.com.br;15;1.443,50;;227,92;3,42;11,4;1.428,68;938;27/11/2017; nao ; nao ; coorfin ;04/10/2017;785;Crianáa Candanga;pago;
26/09/2017;veiculacao;Radio;normal;mar/17;Propeg;32773;RBM Assessoria / Planalto Am;10;1.767,00;;279;4,19;13,95;1.748,86;939;27/11/2017; nao ; nao ; coorfin ;04/10/2017;786;Rumo Certo - Educacao;pago;
22/09/2017;veiculacao;Jornal;Alternativo;mai/17;Propeg;33559;A Voz do Povo;18;4.940,00;;780;11,7;39;4.889,30;940;27/11/2017; nao ; nao ; coorfin ;04/10/2017;787;Rumo Certo - Abril;pago;
22/09/2017;veiculacao;Internet;normal;mai/17;Propeg;34250;Site mundopositivo.com.br;47130;17.100,00;;2.700,00;40,5;135;16.924,50;940;27/11/2017; nao ; nao ; coorfin ;04/10/2017;787;Rumo Certo - Abril;pago;
26/09/2017;veiculacao;Jornal;normal;mai/17;Propeg;31350;Correio Braziliense;69322;51.093,43;;8.067,38;121,01;403,37;50.569,05;940;27/11/2017; nao ; nao ; coorfin ;04/10/2017;787;Rumo Certo - Abril;pago;
26/09/2017;veiculacao;Internet;normal;jul/17;Binder;1396;Site zapimoveis.com.br;886670;;5.286,75;834,75;12,52;41,74;5.232,49;941;27/11/2017; nao ; nao ; coorfin ;04/10/2017;788;IPTU JULHO;pago;
26/09/2017;veiculacao;Internet;Alternativo;jul/17;Binder;1398;Blog do Fred Lima;720468;;1.900,00;300;4,5;15;1.880,50;941;27/11/2017; nao ; nao ; coorfin ;04/10/2017;788;IPTU JULHO;pago;
26/09/2017;producao;Adserver;normal;ago/17;Binder;1361;Space Tecnologia;234;;2.552,16;2.552,16; -   ;127,61;2.424,55;942;27/11/2017; nao ; nao ; coorfin ;04/10/2017;789;IPTU AGOSTO;pago;
26/09/2017;veiculacao;Jornal;normal;ago/17;Binder;1388;Metro;85245;;50.113,45;7.912,65;118,69;395,63;49.599,13;943;27/11/2017; nao ; nao ; coorfin ;04/10/2017;790;IPTU AGOSTO;pago;
26/09/2017;veiculacao;Internet;Alternativo;ago/17;Binder;1399;Site blogdogbu.com;101;;2.624,37;414,37;6,22;20,72;2.597,44;943;27/11/2017; nao ; nao ; coorfin ;04/10/2017;790;IPTU AGOSTO;pago;
26/09/2017;veiculacao;TV;normal;ago/17;Binder;1407;Boa Vontade;1499;;9.188,87;1.450,87;21,76;72,54;9.094,56;943;27/11/2017; nao ; nao ; coorfin ;04/10/2017;790;IPTU AGOSTO;pago;
26/09/2017;veiculacao;Radio;normal;ago/17;Binder;1414;Boa Vontade;1679;;7.695,00;1.215,00;18,23;60,75;7.616,03;943;27/11/2017; nao ; nao ; coorfin ;04/10/2017;790;IPTU AGOSTO;pago;
29/09/2017;veiculacao;Jornal;Alternativo;ago/17;Binder;1445;DF Not°cias;562;;8.892,00;1.404,00;21,06;70,2;8.800,74;943;27/11/2017; nao ; nao ; coorfin ;04/10/2017;790;IPTU AGOSTO;pago;
29/09/2017;veiculacao;TV;normal;jul/17;Binder;1438;Gànesis;1145;;10.072,09;1.590,33;23,85;79,52;9.968,72;944;27/11/2017; nao ; nao ; coorfin ;04/10/2017;791;IPTU JULHO;pago;
29/09/2017;veiculacao;TV;normal;jul/17;Binder;1447;Viva ;90110726;;4.956,15;782,55;11,74;39,13;4.905,28;945;27/11/2017; nao ; nao ; coorfin ;04/10/2017;792;IPTU JULHO;pago;
21/09/2017;veiculacao;Jornal;normal;jun/17;Desigual;581;Correio Braziliense;90012;5.597,86;;883,88;13,26;44,19;5.540,41;946;27/11/2017; nao ; nao ; coorfin ;04/10/2017;793;Publicidade Legal;pago;
21/09/2017;veiculacao;Jornal;normal;jun/17;Desigual;582;Correio Braziliense;90062;1.399,46;;220,96;3,31;11,05;1.385,10;947;27/11/2017; nao ; nao ; coorfin ;04/10/2017;794;Publicidade Legal;pago;
21/09/2017;veiculacao;Jornal;normal;jun/17;Desigual;583;Correio Braziliense;90093;1.399,46;;220,96;3,31;11,05;1.385,10;947;27/11/2017; nao ; nao ; coorfin ;04/10/2017;794;Publicidade Legal;pago;
21/09/2017;veiculacao;Jornal;normal;jun/17;Desigual;584;Correio Braziliense;90394;1.554,96;;245,52;3,68;12,28;1.539,00;948;27/11/2017; nao ; nao ; coorfin ;04/10/2017;795;Publicidade Legal;pago;
21/09/2017;veiculacao;Jornal;normal;jul/17;Desigual;591;Correio Braziliense;91142;7.624,32;;1.203,84;18,06;60,19;7.546,07;949;27/11/2017; nao ; nao ; coorfin ;04/10/2017;796;Publicidade Legal;pago;
14/09/2017;veiculacao;TV;normal;ago/17;Propeg;34045;SBT;36629;133.434,63;;21.068,63;316,03;1.053,43;132.065,17;953;27/11/2017; nao ; nao ; coorfin ;09/10/2017;797;Rumo Certo - Agosto;pago;
14/09/2017;veiculacao;TV;normal;ago/17;Propeg;34046;Record;29669;176.496,74;;27.867,91;418,02;1.393,40;174.685,33;953;27/11/2017; nao ; nao ; coorfin ;09/10/2017;797;Rumo Certo - Agosto;pago;
18/09/2017;veiculacao;TV;normal;ago/17;Propeg;34048;Bandeirantes;26415;27.305,14;;4.311,34;64,67;215,57;27.024,90;953;27/11/2017; nao ; nao ; coorfin ;09/10/2017;797;Rumo Certo - Agosto;pago;
29/09/2017;veiculacao;Internet;normal;ago/17;Propeg;34239;Site tvxtender.com.br;1776;35.724,75;;5.640,75;84,61;282,04;35.358,10;953;27/11/2017; nao ; nao ; coorfin ;09/10/2017;797;Rumo Certo - Agosto;pago;
29/09/2017;veiculacao;Internet;Alternativo;ago/17;Propeg;34177;Blog Edgar Lisboa;89;5.472,00;;864;12,96;43,2;5.415,84;953;27/11/2017; nao ; nao ; coorfin ;09/10/2017;797;Rumo Certo - Agosto;pago;
29/09/2017;veiculacao;Internet;Alternativo;ago/17;Propeg;34469;Site notibras.com;410;4.129,84;;652,08;9,78;32,6;4.087,45;953;27/11/2017; nao ; nao ; coorfin ;09/10/2017;797;Rumo Certo - Agosto;pago;
29/09/2017;veiculacao;Internet;Alternativo;ago/17;Propeg;34470;Site jornalregional.com.br;1094;8.125,92;;1.283,04;19,25;64,15;8.042,52;953;27/11/2017; nao ; nao ; coorfin ;09/10/2017;797;Rumo Certo - Agosto;pago;
29/09/2017;veiculacao;Internet;Alternativo;ago/17;Propeg;34472;Site teoriadigital.com.br;1;6.650,00;;1.050,00;15,75;52,5;6.581,75;953;27/11/2017; nao ; nao ; coorfin ;09/10/2017;797;Rumo Certo - Agosto;pago;
29/09/2017;veiculacao;Internet;Alternativo;ago/17;Propeg;34473;Site revistawm.com.br;54;5.343,75;;843,75;12,66;42,19;5.288,91;953;27/11/2017; nao ; nao ; coorfin ;09/10/2017;797;Rumo Certo - Agosto;pago;
03/10/2017;veiculacao;Internet;Alternativo;ago/17;Propeg;34174;Site congressoemfoco.com.br;305;11.399,99;;1.800,00;27;90;11.282,99;953;27/11/2017; nao ; nao ; coorfin ;09/10/2017;797;Rumo Certo - Agosto;pago;
03/10/2017;veiculacao;Internet;Alternativo;ago/17;Propeg;34176;Site blogdoribamardorecanto.com.br;707903;5.360,85;;846,45;12,7;42,32;5.305,83;953;27/11/2017; nao ; nao ; coorfin ;09/10/2017;797;Rumo Certo - Agosto;pago;
03/10/2017;veiculacao;Internet;Alternativo;ago/17;Propeg;34504;Site monicanobrega.com.br;149;3.149,25;;497,25;7,46;24,86;3.116,93;953;27/11/2017; nao ; nao ; coorfin ;09/10/2017;797;Rumo Certo - Agosto;pago;
03/10/2017;veiculacao;Internet;Alternativo;ago/17;Propeg;34178;Blog do Carlindo Medeiros;35;5.373,68;;848,48;12,73;42,42;5.318,53;953;27/11/2017; nao ; nao ; coorfin ;09/10/2017;797;Rumo Certo - Agosto;pago;
03/10/2017;veiculacao;Internet;normal;ago/17;Propeg;34444;Site uol.com.br;43965;20.874,05;;3.295,90;49,44;164,8;20.659,82;953;27/11/2017; nao ; nao ; coorfin ;09/10/2017;797;Rumo Certo - Agosto;pago;
03/10/2017;veiculacao;Internet;Alternativo;ago/17;Propeg;34588;Site gpsbrasilia.com.br;611;2.567,57;;405,41;6,08;20,27;2.541,22;953;27/11/2017; nao ; nao ; coorfin ;09/10/2017;797;Rumo Certo - Agosto;pago;
03/10/2017;veiculacao;Radio;normal;ago/17;Propeg;34600;Os Cabeáas da Not°cia/OK Fm;99;11.557,70;;1.824,90;27,37;91,25;11.439,08;953;27/11/2017; nao ; nao ; coorfin ;09/10/2017;797;Rumo Certo - Agosto;pago;
13/09/2017;producao;Entrega Digital;normal;ago/17;Propeg;33963;Globo Comunicacao;144666;230;;230;3,45;11,5;215,05;954;27/11/2017; nao ; nao ; coorfin ;09/10/2017;798;Rumo Certo - Agosto;pago;
13/09/2017;producao;Entrega Digital;normal;ago/17;Propeg;33964;Globo Comunicacao;144665;230;;230;3,45;11,5;215,05;954;27/11/2017; nao ; nao ; coorfin ;09/10/2017;798;Rumo Certo - Agosto;pago;
22/09/2017;producao;Entrega Digital;normal;ago/17;Propeg;33868;Globo Comunicacao;144673;230;;230;3,45;11,5;215,05;954;27/11/2017; nao ; nao ; coorfin ;09/10/2017;798;Rumo Certo - Agosto;pago;
03/10/2017;veiculacao;TV;normal;jul/17;Desigual;391;Sportv;90111313;18.147,85;;2.865,45;42,98;143,27;17.961,60;955;27/11/2017; nao ; nao ; coorfin ;09/10/2017;799;Queda Homic°dio;pago;
03/10/2017;veiculacao;TV;normal;jul/17;Desigual;392;Megapix;90111315;6.279,50;;991,5;14,87;49,58;6.215,05;955;27/11/2017; nao ; nao ; coorfin ;09/10/2017;799;Queda Homic°dio;pago;
03/10/2017;veiculacao;TV;normal;jul/17;Desigual;393;GNT;90111314;4.612,25;;728,25;10,92;36,41;4.564,91;955;27/11/2017; nao ; nao ; coorfin ;09/10/2017;799;Queda Homic°dio;pago;
03/10/2017;veiculacao;TV;normal;jul/17;Desigual;355;Bras°lia;8760;19.565,74;;3.089,32;46,34;154,47;19.364,93;956;27/11/2017; nao ; nao ; coorfin ;09/10/2017;800;Queda Homic°dio;pago;
03/10/2017;veiculacao;TV;normal;jul/17;Desigual;358;Gànesis;1137;9.243,50;;1.459,50;21,89;72,98;9.148,63;956;27/11/2017; nao ; nao ; coorfin ;09/10/2017;800;Queda Homic°dio;pago;
03/10/2017;veiculacao;Jornal;normal;jul/17;Desigual;616;Correio Braziliense;90077;5.442,36;;859,32;12,89;42,97;5.386,50;957;27/11/2017; nao ; nao ; coorfin ;09/10/2017;801;Publicidade Legal;pago;
03/10/2017;veiculacao;Jornal;normal;mai/17;Desigual;421;de Bras°lia;99887;1.517,34;;239,58;3,59;11,98;1.501,77;958;27/11/2017; nao ; nao ; coorfin ;09/10/2017;802;Publicidade Legal;pago;
03/10/2017;veiculacao;Jornal;normal;jul/17;Desigual;465;de Bras°lia;100994;1.379,40;;217,8;3,27;10,89;1.365,24;959;27/11/2017; nao ; nao ; coorfin ;09/10/2017;803;Publicidade Legal;pago;
03/10/2017;veiculacao;Jornal;normal;jul/17;Desigual;464;de Bras°lia;100951;1.379,40;;217,8;3,27;10,89;1.365,24;959;27/11/2017; nao ; nao ; coorfin ;09/10/2017;803;Publicidade Legal;pago;
03/10/2017;veiculacao;Jornal;normal;jul/17;Desigual;469;de Bras°lia;101106;1.379,40;;217,8;3,27;10,89;1.365,24;960;27/11/2017; nao ; nao ; coorfin ;09/10/2017;804;Publicidade Legal;pago;
03/10/2017;veiculacao;Jornal;normal;jul/17;Desigual;470;de Bras°lia;101105;2.069,10;;326,7;4,9;16,34;2.047,86;960;27/11/2017; nao ; nao ; coorfin ;09/10/2017;804;Publicidade Legal;pago;
03/10/2017;veiculacao;Jornal;normal;jul/17;Desigual;474;de Bras°lia;101175;2.069,10;;326,7;4,9;16,34;2.047,86;960;27/11/2017; nao ; nao ; coorfin ;09/10/2017;804;Publicidade Legal;pago;
03/10/2017;veiculacao;TV;normal;jul/17;Desigual;382;Record;29568;32.974,27;;5.206,46;78,1;260,32;32.635,85;961;27/11/2017; nao ; nao ; coorfin ;09/10/2017;805;Cidades Limpas Julho;pago;
03/10/2017;veiculacao;TV;normal;ago/17;Desigual;383;Record;29584;14.234,84;;2.247,61;33,71;112,38;14.088,75;961;27/11/2017; nao ; nao ; coorfin ;09/10/2017;805;Cidades Limpas Julho;pago;
03/10/2017;veiculacao;Radio;normal;mai/17;Desigual;2745;Feliz Fm;1135;6.949,44;;1.097,28;16,46;54,86;6.878,12;962;27/11/2017; nao ; nao ; coorfin ;09/10/2017;806;Programas de Radio Abril;pago;
03/10/2017;veiculacao;TV;normal;jul/17;Desigual;363;Gànesis;1123;;10.594,78;1.672,86;25,09;83,64;10.486,04;963;27/11/2017; nao ; nao ; coorfin ;09/10/2017;807;Prevencao Queimadas Julho;pago;
03/10/2017;veiculacao;TV;normal;ago/17;Binder;1379;Bandeirantes;26460;32.067,21;;5.063,24;75,95;253,16;31.738,10;964;27/11/2017; nao ; nao ; coorfin ;16/10/2017;808;Relatos Agosto;pago;
03/10/2017;veiculacao;TV;normal;ago/17;Binder;1463;Record;29780;290.313,51;;45.838,97;687,58;2.291,95;287.333,98;964;27/11/2017; nao ; nao ; coorfin ;16/10/2017;808;Relatos Agosto;pago;
03/10/2017;veiculacao;TV;normal;ago/17;Binder;1465;Bras°lia;8887;89.343,32;;14.106,84;211,6;705,34;88.426,38;964;27/11/2017; nao ; nao ; coorfin ;16/10/2017;808;Relatos Agosto;pago;
03/10/2017;veiculacao;TV;normal;ago/17;Binder;1466;SBT;36685;188.564,07;;29.773,27;446,6;1.488,66;186.628,81;964;27/11/2017; nao ; nao ; coorfin ;16/10/2017;808;Relatos Agosto;pago;
03/10/2017;veiculacao;Jornal;Alternativo;set/17;Binder;1457;DF Not°cias;566;;8.892,00;1.404,00;21,06;70,2;8.800,74;965;27/11/2017; nao ; nao ; coorfin ;16/10/2017;809;Dicas Economia agua - Agosto;pago;
03/10/2017;veiculacao;Radio;normal;ago/17;Binder;1459;Band News Fm;6681/1708;;10.644,75;1.680,75;25,21;84,04;10.535,50;965;27/11/2017; nao ; nao ; coorfin ;16/10/2017;809;Dicas Economia agua - Agosto;pago;
03/10/2017;veiculacao;Jornal;Alternativo;ago/17;Binder;1467;do Guara;574;;8.892,00;1.404,00;21,06;70,2;8.800,74;965;27/11/2017; nao ; nao ; coorfin ;16/10/2017;809;Dicas Economia agua - Agosto;pago;
03/10/2017;veiculacao;Jornal;Alternativo;set/17;Binder;1468;do Guara;589;;8.892,00;1.404,00;21,06;70,2;8.800,74;965;27/11/2017; nao ; nao ; coorfin ;16/10/2017;809;Dicas Economia agua - Agosto;pago;
03/10/2017;veiculacao;Internet;Alternativo;ago/17;Binder;1470;Blog do Edson Sombra;136;;9.405,00;1.485,00;22,28;74,25;9.308,48;965;27/11/2017; nao ; nao ; coorfin ;16/10/2017;809;Dicas Economia agua - Agosto;pago;
03/10/2017;veiculacao;TV;normal;ago/17;Binder;1248;Bras°lia;8827;67.838,06;;10.711,28;160,67;535,56;67.141,83;966;27/11/2017; nao ; nao ; coorfin ;16/10/2017;810;Relatos Julho;pago;
03/10/2017;veiculacao;TV;normal;jul/17;Binder;1256;Globo News;23832;;10.324,60;1.630,20;24,45;81,51;10.218,64;967;27/11/2017; nao ; nao ; coorfin ;16/10/2017;811;Dicas Economia agua - Julho;pago;
03/10/2017;veiculacao;Radio;normal;ago/17;Binder;1460;Clube Fm;25051;;14.836,81;2.342,65;35,14;117,13;14.684,54;968;27/11/2017; nao ; nao ; coorfin ;16/10/2017;812;IPTU AGOSTO;pago;
03/10/2017;veiculacao;Jornal;Alternativo;ago/17;Binder;1326;Bras°lia Agora;2663;;8.892,00;1.404,00;21,06;70,2;8.800,74;968;27/11/2017; nao ; nao ; coorfin ;16/10/2017;812;IPTU AGOSTO;pago;
03/10/2017;veiculacao;Radio;normal;ago/17;Binder;1341;Redentor Am;177;;8.498,70;1.341,90;20,13;67,1;8.411,48;968;27/11/2017; nao ; nao ; coorfin ;16/10/2017;812;IPTU AGOSTO;pago;
03/10/2017;veiculacao;Internet;Alternativo;ago/17;Binder;1376;Site diariodopoder.com.br;124;;5.130,00;810;12,15;40,5;5.077,35;968;27/11/2017; nao ; nao ; coorfin ;16/10/2017;812;IPTU AGOSTO;pago;
03/10/2017;veiculacao;Radio;normal;ago/17;Binder;1450;JK Fm;180/001;;12.299,17;1.941,97;29,13;97,1;12.172,94;968;27/11/2017; nao ; nao ; coorfin ;16/10/2017;812;IPTU AGOSTO;pago;
03/10/2017;veiculacao;Internet;Alternativo;ago/17;Binder;1451;Site brasiliaweb.com.br;51;;3.192,00;504;7,56;25,2;3.159,24;968;27/11/2017; nao ; nao ; coorfin ;16/10/2017;812;IPTU AGOSTO;pago;
03/10/2017;veiculacao;Jornal;Alternativo;ago/17;Binder;1453;Bras°lia Capital;703;;8.892,00;1.404,00;21,06;70,2;8.800,74;968;27/11/2017; nao ; nao ; coorfin ;16/10/2017;812;IPTU AGOSTO;pago;
06/10/2017;veiculacao;Jornal;Alternativo;jun/17;Propeg;32809;A Folha da Samambaia;1763;7.410,00;;1.170,00;17,55;58,5;7.333,95;969;27/11/2017; nao ; nao ; coorfin ;16/10/2017;813;Valorizacao do Idoso;pago;
03/10/2017;veiculacao;TV;normal;ago/17;Binder;1402;Record;29672;;37.478,87;5.917,72;88,77;295,89;37.094,22;970;27/11/2017; nao ; nao ; coorfin ;16/10/2017;814;Dicas Economia agua - Agosto;pago;
03/10/2017;veiculacao;TV;normal;ago/17;Binder;1436;Sony;17/09/7820001-5;;4.432,32;699,84;10,5;34,99;4.386,83;970;27/11/2017; nao ; nao ; coorfin ;16/10/2017;814;Dicas Economia agua - Agosto;pago;
03/10/2017;veiculacao;Jornal;Alternativo;ago/17;Binder;1441;A Folha da Samambaia;1772;;8.892,00;1.404,00;21,06;70,2;8.800,74;970;27/11/2017; nao ; nao ; coorfin ;16/10/2017;814;Dicas Economia agua - Agosto;pago;
03/10/2017;veiculacao;Internet;Alternativo;set/17;Binder;1471;Site politicareal.com.br;166;;2.968,75;468,75;7,03;23,44;2.938,28;970;27/11/2017; nao ; nao ; coorfin ;16/10/2017;814;Dicas Economia agua - Agosto;pago;
03/10/2017;veiculacao;Internet;normal;ago/17;Binder;1452;Site correiobraziliense.com.br;92743;;15.960,00;2.520,00;37,8;126;15.796,20;970;27/11/2017; nao ; nao ; coorfin ;16/10/2017;814;Dicas Economia agua - Agosto;pago;
05/10/2017;veiculacao;Internet;normal;set/17;Binder;1482;Site metropoles.com;158;;8.645,00;1.365,00;20,48;68,25;8.556,28;970;27/11/2017; nao ; nao ; coorfin ;16/10/2017;814;Dicas Economia agua - Agosto;pago;
05/10/2017;veiculacao;Internet;Alternativo;set/17;Binder;1484;Blog do Fred Lima;720467;;2.375,00;375;5,63;18,75;2.350,63;970;27/11/2017; nao ; nao ; coorfin ;16/10/2017;814;Dicas Economia agua - Agosto;pago;
06/10/2017;veiculacao;Internet;Alternativo;set/17;Binder;1492;Site monicanobrega.com.br;155;;4.275,00;675;10,13;33,75;4.231,13;970;27/11/2017; nao ; nao ; coorfin ;16/10/2017;814;Dicas Economia agua - Agosto;pago;
06/10/2017;veiculacao;Radio;normal;ago/17;Binder;1493;Executiva Fm;770;;5.281,33;833,89;12,51;41,69;5.227,13;970;27/11/2017; nao ; nao ; coorfin ;16/10/2017;814;Dicas Economia agua - Agosto;pago;
06/10/2017;veiculacao;Internet;Alternativo;set/17;Binder;1494;Site gpsbrasilia.com.br;641;;5.660,42;893,75;13,41;44,69;5.602,33;970;27/11/2017; nao ; nao ; coorfin ;16/10/2017;814;Dicas Economia agua - Agosto;pago;
06/10/2017;veiculacao;Jornal;Alternativo;set/17;Binder;1495;Bras°lia Agora;2670;;8.892,00;1.404,00;21,06;70,2;8.800,74;970;27/11/2017; nao ; nao ; coorfin ;16/10/2017;814;Dicas Economia agua - Agosto;pago;
06/10/2017;veiculacao;Jornal;Alternativo;set/17;Binder;1501;Central Brasil;179;;5.928,00;936;14,04;46,8;5.867,16;970;27/11/2017; nao ; nao ; coorfin ;16/10/2017;814;Dicas Economia agua - Agosto;pago;
03/10/2017;producao;Cachà;normal;ago/17;Propeg;34207;Som e Letras;237;45.000,00;;45.000,00;675; -   ;44.325,00;971;27/11/2017; nao ; nao ; coorfin ;16/10/2017;815;Reorganizacao Iprev;pago;
03/10/2017;veiculacao;TV;normal;set/17;Propeg;34508;Cancao Nova;640;16.523,33;;2.608,95;39,13;130,45;16.353,75;972;27/11/2017; nao ; nao ; coorfin ;16/10/2017;816;Reorganizacao Iprev;pago;
03/10/2017;veiculacao;TV;normal;set/17;Propeg;34467;Globo News;25538;6.061,48;;957,08;14,36;47,85;5.999,27;972;27/11/2017; nao ; nao ; coorfin ;16/10/2017;816;Reorganizacao Iprev;pago;
03/10/2017;veiculacao;TV;normal;set/17;Propeg;34464;Record;29738;32.974,27;;5.206,46;78,1;260,32;32.635,85;972;27/11/2017; nao ; nao ; coorfin ;16/10/2017;816;Reorganizacao Iprev;pago;
03/10/2017;veiculacao;Radio;normal;set/17;Propeg;34590;TransamÇrica Fm;827;5.239,97;;827,36;12,41;41,37;5.186,19;972;27/11/2017; nao ; nao ; coorfin ;16/10/2017;816;Reorganizacao Iprev;pago;
03/10/2017;veiculacao;Radio;normal;set/17;Propeg;34596;Jovem Pan Fm;1553;5.625,90;;888,3;13,32;44,42;5.568,16;972;27/11/2017; nao ; nao ; coorfin ;16/10/2017;816;Reorganizacao Iprev;pago;
03/10/2017;veiculacao;Radio;normal;set/17;Propeg;34597;Atividade Fm;1747;13.605,90;;2.148,30;32,22;107,42;13.466,26;972;27/11/2017; nao ; nao ; coorfin ;16/10/2017;816;Reorganizacao Iprev;pago;
03/10/2017;veiculacao;Radio;normal;set/17;Propeg;34598;Mr Publicidade / JK Am;1579;3.667,95;;579,15;8,69;28,96;3.630,31;972;27/11/2017; nao ; nao ; coorfin ;16/10/2017;816;Reorganizacao Iprev;pago;
03/10/2017;veiculacao;Radio;normal;set/17;Propeg;34601;JF Promoá‰es/Atividade FM;112;1.982,87;;313,09;4,7;15,65;1.962,52;972;27/11/2017; nao ; nao ; coorfin ;16/10/2017;816;Reorganizacao Iprev;pago;
29/09/2017;veiculacao;Internet;normal;ago/17;Propeg;34238;Site yahoo.com.br;17494;34.200,00;;5.400,00;81;270;33.849,00;973;27/11/2017; nao ; nao ; coorfin ;16/10/2017;817;Crianáa Candanga Agosto;pago;
03/10/2017;veiculacao;Radio;normal;ago/17;Propeg;34593;Clube Fm;25050;13.188,28;;2.082,36;31,24;104,12;13.052,93;973;27/11/2017; nao ; nao ; coorfin ;16/10/2017;817;Crianáa Candanga Agosto;pago;
